response,predictor,r2_part,R2_model,p,F_val,estimate,effect_size,effect_size_st,lambda,formula
BG.Omnivores_SOM,leg.ef,0.001,0.26383014658572174,0.8049385458445395,0.06144719606514216,-0.057892370150326125,-0.019925540289494337,-0.0033323884254840776,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
BG.Omnivores_SOM,gr.ef,0.154,0.2638301465857219,6.043906512647821e-4,12.889618907982953,0.8900331653451177,0.307148023467291,0.05136806849108969,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
BG.Omnivores_SOM,sh.ef,0.003,0.26383014658572185,0.6481407229332323,0.21003364311236436,0.11077552468271692,0.037954892477707836,0.006357620936148141,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
BG.Omnivores_SOM,th.ef,0.035,0.2638301465857218,0.1147498384526963,2.5497999829258946,-0.38918473337651593,-0.13730054740509834,-0.02291185639375072,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
BG.Omnivores_SOM,FDbranch,0,0.0830385302762977,0.9385063372751223,0.0059923028314288656,-0.013555489287895482,-0.004916089168372049,-0.0029399175390645593,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + FDbranch_SI + log2(sowndiv)
BG.Omnivores_SOM,FDis,0.027,0.10751126213237418,0.1578901314515233,2.035293882252217,4.784770766480623,1.3892335727343204,0.026222265708249277,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + FDis + log2(sowndiv)
AG.Litter_SOM,sowndiv,0.003,0.10820122792231045,0.6727614839679843,0.1798767346068039,0.06451692690365847,0.01501856397321761,0.04682191867988055,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + log2(sowndiv) + leg.ef + gr.ef + sh.ef + th.ef
AG.Litter_SOM,numfg,0.009,0.04201013670463772,0.41851168915868675,0.66186685710875,-0.17299192643487302,-0.39349406994043673,-0.11011118024552002,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + numfg + log2(sowndiv)
AG.Litter_SOM,leg.ef,0.029,0.10820122792231036,0.147621054751851,2.1431515251171067,0.6059612302414548,1.4041002012973465,0.1700274985353905,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + leg.ef + log2(sowndiv) + gr.ef + sh.ef + th.ef
AG.Litter_SOM,gr.ef,0.014,0.10820122792231049,0.3112595057877688,1.0401056260423847,-0.4480979724958572,-1.0521163932730113,-0.12740452451399087,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + gr.ef + log2(sowndiv) + leg.ef + sh.ef + th.ef
AG.Litter_SOM,sh.ef,0.015,0.10820122792231042,0.2976787291855928,1.1006630999128613,-0.4494430727964184,-1.0532822106787707,-0.12774595778524409,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + sh.ef + log2(sowndiv) + leg.ef + gr.ef + th.ef
AG.Litter_SOM,th.ef,0.016,0.10820122792231045,0.29238751600099455,1.125242763813186,-0.4582199123219736,-1.0781301289192537,-0.13026710013750542,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + th.ef + log2(sowndiv) + leg.ef + gr.ef + sh.ef
