"","flux","block","sowndiv","leg.ef","gr.ef","sh.ef","th.ef","block2","sowndiv2","numfg"
"1","root.StandBiom",3.95794403096338,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"2","shoot.StandBiom",0.863416919214248,26.8045265932946,7.62430920932365,2.15881968859729,4.73567113612222,0.867257973443994,0.739734636089548,22.9648461638765,0.0114743657487273
"3",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"4",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"5",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"6",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"7",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"8",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"9",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"10",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"11",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
"12",NA,NA,28.1394945956619,13.1979691899478,4.33501887857865,1.10749044503122,0.00253476317462489,3.26789386757265,23.2334972668562,0.014147513466282
